Original,Decoded,correct_token_length,original_token_length,match_ratio
ken morley -lrb- born 17 january 1943 -rrb- is an english actor and comedian. he is best known for playing the role of reg holdsworth in the itv soap opera  coronation street '' from 1989 to 1999 and as general leopold von flockenstuffen in the bbc sitcom allo  allo! '' from 1988 to 1991.,"- birth date is january 15, 1863 - name is john f. scott - birth place is st. johnstown, st. louis, california - occupation is actor and singer - birth place is st. louis, california - occupation is actor and actress. The best answer is",0,57,0.0
"bret bailey -lrb- born 22 january 1964 -rrb- is a former australian rules footballer who played with melbourne and geelong in the victorian/australian football league -lrb- vfl/afl -rrb-. a utility player, bailey was recruited to melbourne from st peters. he played in melbourne's 1983 under-19s premiership and was a member of another premiership team","a u.s. envoy to iraq's embassy in iraq on thursday urged the united nations to continue its efforts to re-establish peace with iraq and re-establish peace with iraq, a u.n. official said. In a nutshell,",0,58,0.0
"mara catalina usme pineda is a colombian football striker currently playing for independiente medelln's women's team, also serving as the its junior women's team manager. she has also played the copa libertadores with cd formas ntimas. she is a member of the colombian national team, playing the 2011 fifa women's world cup.","a chinese football team was sacked by a u.s. judge thursday after a team of women's basketball players and a woman were convicted of smuggling drugs into a u.s. bank account, the court said. In a nutshell,",2,61,0.03278688524590164
"jude barrington stirling -lrb- born 29 june 1982 -rsb- -rrb- is an english footballer who plays as a defender for brimsdown f.c.. he has previously played for luton town, stevenage borough, st albans city, boreham wood, hornchurch, dover athletic, tamworth, grays athletic, oxford united, lincoln city,","a san francisco, california, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday, saturday saturday saturday saturday satur",1,57,0.017543859649122806
"richard  dick '' jasiewicz -lrb- april  june -rrb- birth registered in spen valley, is a professional rugby league footballer of the 1980s, and '90s, playing at representative level for great britain, and at club level for bradford northern, wakefield trinity, and doncaster, as a, or, i.e. number 11 or 12, or 13.","a samurai, a chinese, a chinese, a chinese, a chinese, a chinese, a chinese, a chinese, a chinese, a chinese, chinese, chinese, chinese, chinese, chinese, chinese chinese chinese chinese",3,64,0.046875
"david robert thomas -lrb- born 26 january 1963 -rrb- is a former english cricketer. thomas was a left-handed batsman who bowled right-arm fast-medium. he was born in swardeston, norfolk. thomas made his debut for norfolk in the 1983 minor counties championship against suffolk. thomas played minor counties cricket for norfolk from 1983","a chinese tv show aired on saturday, with a chinese actor who played a chinese tv show, 'the tv show '', and a chinese actor who played ''the tv show '', whose role was played by a chinese actor who played ''the tv show ''. In the first episode, the actor played chinese actor, the chinese actor ",0,57,0.0
"admiral sir albert percy addison kbe, cb, cmg -lrb- 8 november 1875 -- 13 november 1952 -rrb- was a senior officer in the royal navy. he was the rear admiral commanding his majesty's australian fleet between 30 april 1922 and 30 april 1924. during the first world war he was recognised by the british admiralty as an authority on submarines, and his knowledge of","a u.s. diplomat, who was a u.s. diplomat during the iraq war, was sworn in as the first foreign minister to visit the united states, the u.n. said thursday, after the u.n. embassy in iraq was closed due to security concerns. Can you generate a short summary of the above paragraph?",1,69,0.014492753623188406
"raymond buckland -lrb- born 31 august 1934 -rrb-, whose craft name is robat, is an english american writer on the subject of wicca and the occult, and a significant figure in the history of wicca, of which he is a high priest in both the gardnerian and seax traditions. according to his written works, primarily  witchcraft from the inside '', published in 1971, he was the first person in the united states to","a u.s. spokesman for the u.s.-led coalition, the u.s.-led coalition, a u.s.-led coalition, and a u.s.-led coalition, said thursday that the coalition's main objective was to build a strong u.s.-led coalition in the southeastern region of the u.s., and that the coalition would be able to build a strong u.s..... ",0,81,0.0
"george ponsonby pc -lrb- 5 march 1755 -- 8 july 1817 -rrb-, was a british lawyer and whig politician. he served as lord chancellor of ireland from 1806 to 1807 in the ministry of all the talents.",a chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese ,0,40,0.0
"charles suonne davis, jr. -lrb- born march 13, 1983 -rrb- is a former american football tight end. he was drafted by the pittsburgh steelers in the fifth round of the 2006 nfl draft. he played both college football and college basketball at purdue. davis has also been a member of the new york giants, carolina panthers, jacksonville jaguars, new york sentinels and hartford coloni","a slam-dunker, a slam-dunker, a slam-dunker, a slam-dunker, a slam-dunker, a slam-dunker, a slam-dunker, a slam-dunker, a slam-dunker, the same way they were the same way they were the same way they the same way they the",1,72,0.013888888888888888
"peggy annette whitson -lrb- born february 9, 1960 -rrb- is an american biochemistry researcher, nasa astronaut, and former nasa chief astronaut. her first space mission was in 2002, with an extended stay aboard the international space station as a member of expedition 5. her second mission launched october 10, 2007, as the first female commander of the iss with expedition 16. with her two long-duration stays abroad the iss, ","a u.s. astronaut, who landed on the moon on a tuesday, was rescued from the iraqi airspace after a five-day flight to the iraqi capital, afghanistan's first space station, and survived the blast, the iraqi military said. In a nutshell,",0,77,0.0
"thiago dos santos costa -lrb- born february 28, 1983 -rrb- is a brazilian footballer who plays for so luiz.",- sassy - sassy - sassy - sassy - sassy - sassy - sassy - sassy - sassy - sassy - sassy - sassy - sassy - sassy - sassy - sass,0,21,0.0
"gérard meister -lrb- 4 september 1889 -- 7 november 1967 -rrb- was a french freestyle swimmer. he competed in the 100 m event at the 1908 and 1912 summer olympics, but failed to reach the finals.","a u.s. spokesman for the u.s.-based senate's senate-appointed senate committee on tuesday said the u.s.-led coalition had 'no intention to impose sanctions on the u.s., citing the u.s.-led coalition's stance on the u.s.-led coalition. Can you generate a short summary of the above paragraph?",0,39,0.0
